artist|title|museum|artwork_genre|creation_date
Henri Matisse|Seated Female Nude, One Foot on a Stool|Art_Institute_of_Chicago|Prints and Drawings|1910
Henri Matisse|Female Nude Lying Facedown on a Table|Art_Institute_of_Chicago|Prints and Drawings|1911/12
Henri Matisse|Standing Female Nude, Twisting toward Her Back|Art_Institute_of_Chicago|Prints and Drawings|c. 1908
Henri Matisse|The Idol|Art_Institute_of_Chicago|Prints and Drawings|1906
Henri Matisse|Three-Quarter Nude, Head Partly Showing|Art_Institute_of_Chicago|Prints and Drawings|1913
Henri Matisse|Woman's Head, Eyes Closed|Art_Institute_of_Chicago|Prints and Drawings|1906
Henri Matisse|Pasiphaé|Art_Institute_of_Chicago|Prints and Drawings|1981
Henri Matisse|Head of a Woman|Art_Institute_of_Chicago|Prints and Drawings|1942
Henri Matisse|Three Nudes, One Supported|Art_Institute_of_Chicago|Prints and Drawings|1900/03
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Reclining Female Nude with Raised Knee|Art_Institute_of_Chicago|Prints and Drawings|1923/24
Henri Matisse|Torso|Art_Institute_of_Chicago|Prints and Drawings|1913
Henri Matisse|Young Girl Leaning by Flowered Screen|Art_Institute_of_Chicago|Prints and Drawings|1923
Henri Matisse|Flowers|Art_Institute_of_Chicago|-|1919–20
Henri Matisse|Bathers by a River|Art_Institute_of_Chicago|Modern Art|1909–10, 1913, and 1916–1917
Henri Matisse|Little Aurora|Art_Institute_of_Chicago|Prints and Drawings|1923
Henri Matisse|Figure Reading, Mashrabiya Background|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|L'Après-Midi d'un Faune: Égloue, plate 14 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Nude Resting on a Chaise with Mashrabiya Background|Art_Institute_of_Chicago|Prints and Drawings|1922
Henri Matisse|Odalisque with Magnolia|Art_Institute_of_Chicago|Prints and Drawings|1923
Henri Matisse|Odalisque in Striped Pants, Reflected in the Mirror|Art_Institute_of_Chicago|Prints and Drawings|1923
Henri Matisse|Odalisque Standing with Fruit Tray|Art_Institute_of_Chicago|Prints and Drawings|1924
Henri Matisse|Reclining Nude with Bowl of Fruit|Art_Institute_of_Chicago|Prints and Drawings|1926
Henri Matisse|Dancer Seated on a Stool, from Ten Dancers|Art_Institute_of_Chicago|Prints and Drawings|1927
Henri Matisse|Nude with Turban|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Sleeping Nude, Her Knees Covered by a Shawl|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Reclining Figure|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Resting on the Bench|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Haitian|Art_Institute_of_Chicago|Prints and Drawings|1945
Henri Matisse|Head of a Woman|Art_Institute_of_Chicago|Prints and Drawings|1946
Henri Matisse|The White Fox|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|The Large Nude|Art_Institute_of_Chicago|Prints and Drawings|1906/07
Henri Matisse|Seated Odalisque with Cross on her Breast|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Still Life with Geranium|Art_Institute_of_Chicago|Modern Art|1906
Henri Matisse|Grounded Fishing Boat|Art_Institute_of_Chicago|Prints and Drawings|1905
Henri Matisse|Cocked Head and Fish Bowl|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Daisies|Art_Institute_of_Chicago|Modern Art|1939
Henri Matisse|Girl Reading|Art_Institute_of_Chicago|Prints and Drawings|1923
Henri Matisse|Henri Matisse Etching|Art_Institute_of_Chicago|Prints and Drawings|1900/03
Henri Matisse|Young Woman with a Veil|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Self Portrait, Three-Quarter View|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Girl at a Table|Art_Institute_of_Chicago|Prints and Drawings|April 1944
Henri Matisse|Head of a Woman|Art_Institute_of_Chicago|Prints and Drawings|1941
Henri Matisse|Woman Leaning on Her Hands|Art_Institute_of_Chicago|Modern Art|1905, cast c. 1930
Henri Matisse|Laurette with a Cup of Coffee|Art_Institute_of_Chicago|Modern Art|1916–17
Henri Matisse|Head of a Young Girl and Two Goldfish|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Reclining Nude|Art_Institute_of_Chicago|Prints and Drawings|c. 1920
Henri Matisse|Madame Matisse with Her Fan|Art_Institute_of_Chicago|Prints and Drawings|1906
Henri Matisse|Nude in a Folding Chair|Art_Institute_of_Chicago|Prints and Drawings|c. 1906
Henri Matisse|Lemons on a Pewter Plate|Art_Institute_of_Chicago|Modern Art|1926
Henri Matisse|Untitled|Art_Institute_of_Chicago|Prints and Drawings|May 1947
Henri Matisse|Le Guignon, plate two from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Apparition, plate three from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Le Pitre Châtié, plate four from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Soupir, plate five from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|The Flowers, plate six from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Weary of Bitter Rest, plate seven from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Le Sonneur, plate eight from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|L'Azur, plate nine from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Hérodiade, Scène l, plate ten from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Hérodiade, Scène ll, plate eleven from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Hérodiade, Scène lll, plate twelve from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Hérodiade, Scène lV, plate thirteen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|L'Après-Midi d'un Faune: Égloue plate fourteen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|A Faun in the Afternoon, plate fifteen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|L'Après-Midi d'un Faune: Le Faune ll, plate sixteen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|L'Après-Midi d'un Faune: Le Faune lll, plate seventeen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|L'Après-Midi d'un Faune: Le Faune IV, plate eighteen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Prose (Pour des Esseintes), plate nineteen from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Eventail de Madame Mallarmé, plate 20 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Autre Eventail, de Mademoiselle Mallarmé, plate 21 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Feuillets d'Album, Frontispice, plate 22 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Feuillets d'Album, Rondels, plate 23 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|A Few Sonnets: Frontispiece, plate 24 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|"A Few Sonnets: ""With her Pure Nails..."", plate 25 from Poesies de Mallarmé"|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Plusieurs Sonnets: Le Tombeau d'Edgar Poe, plate 26 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Plusieurs Sonnets: Le Tombeau de Charles Baudelaire, plate 27 from Poesies de Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|"Plusieurs Sonnets: ""Quelle soie..."", plate 28 from Poesies de Mallarmé"|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|"Plusieurs Sonnets: ""A la nue accablante..."", plate 29 from Poesies de Mallarmé"|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Study of Nude, Reversed|Art_Institute_of_Chicago|Prints and Drawings|1929
Henri Matisse|Self-Portrait|Art_Institute_of_Chicago|Prints and Drawings|c. 1901
Henri Matisse|Young Girl with Long Hair (recto); Girl Reading (verso)|Art_Institute_of_Chicago|Prints and Drawings|c. 1919
Henri Matisse|Dancer Resting|Art_Institute_of_Chicago|Prints and Drawings|1927
Henri Matisse|Matisse's Dining Room-1941|Art_Institute_of_Chicago|Prints and Drawings|1941
Henri Matisse|Woman Seated at a Table with Fruit and Pitcher|Art_Institute_of_Chicago|Prints and Drawings|July 1944
Henri Matisse|Nude in an Armchair, with a Mashrabiya Background|Art_Institute_of_Chicago|Prints and Drawings|1925
Henri Matisse|Nadia. Mask|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Young Woman before a Table|Art_Institute_of_Chicago|Prints and Drawings|1944
Henri Matisse|Seated Dancer|Art_Institute_of_Chicago|Prints and Drawings|1927
Henri Matisse|Study for Anemones and Woman (Study for “Odalisque, Harmony in Blue”)|Art_Institute_of_Chicago|Prints and Drawings|1937
Henri Matisse|Blue Vase on a Venetian Armchair|Art_Institute_of_Chicago|Prints and Drawings|1943
Henri Matisse|Anemones in a Vase (recto and verso)|Art_Institute_of_Chicago|Prints and Drawings|1944
Henri Matisse|Girl in Yellow and Blue with Guitar|Art_Institute_of_Chicago|Modern Art|1939
Henri Matisse|Thorn Extractor|Art_Institute_of_Chicago|Modern Art|1906, cast 1953
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Dessins: Thèmes et Variations|Art_Institute_of_Chicago|Prints and Drawings|1943
Henri Matisse|Odalisque in Red Satin Pantaloons|Art_Institute_of_Chicago|Prints and Drawings|1925
Henri Matisse|Still Life with Goldfish III|Art_Institute_of_Chicago|Prints and Drawings|1914/15
Henri Matisse|Still Life with Goldfish V|Art_Institute_of_Chicago|Prints and Drawings|1914/15
Henri Matisse|The Seamstress|Art_Institute_of_Chicago|Prints and Drawings|1900
Henri Matisse|Study of a Woman|Art_Institute_of_Chicago|Prints and Drawings|April 1939
Henri Matisse|Poésies|Art_Institute_of_Chicago|Prints and Drawings|1932
Henri Matisse|Portrait of Walter Pach|Art_Institute_of_Chicago|Prints and Drawings|1914
Henri Matisse|Nadia. Mask|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Man's Head, Flowered Background|Art_Institute_of_Chicago|Prints and Drawings|1914
Henri Matisse|Paper wrapper, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Half title page, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Clown, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Circus, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Monsieur Loyal, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Nightmare of the White Elephant, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Horse, Rider, and Clown, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Wolf, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Heart, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Icarus, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Forms, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Pierrot’s Funeral, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Codomas, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Swimmer in the Tank, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Sword Swallower, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Cowboy, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Knife Thrower, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Destiny, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Lagoon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Lagoon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Lagoon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Toboggan, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Text pages, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|List of illustrations, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Colophon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Marc Chagall|Plate Nineteen, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1956
Marc Chagall|The Praying Jew|Art_Institute_of_Chicago|Modern Art|1923 (one of two versions after a 1914 composition)
Marc Chagall|The Angel and the Reader|Art_Institute_of_Chicago|Prints and Drawings|c. 1930
Marc Chagall|Plate Three, from The Arabian Nights|Art_Institute_of_Chicago|Prints and Drawings|1948
Marc Chagall|The Sorrel Horse|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|The Four Seasons|Art_Institute_of_Chicago|Prints and Drawings|1974
Marc Chagall|Self-Portrait, Smiling|Art_Institute_of_Chicago|Prints and Drawings|1924–25
Marc Chagall|Angel Over a Table with Flowers|Art_Institute_of_Chicago|Prints and Drawings|1930/60
Marc Chagall|White Crucifixion|Art_Institute_of_Chicago|Modern Art|1938
Marc Chagall|Lovers by the River|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Bella|Art_Institute_of_Chicago|Prints and Drawings|1925
Marc Chagall|Promenade|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|The Rabbi|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Acrobat with Violin|Art_Institute_of_Chicago|Prints and Drawings|1924
Marc Chagall|Self-Portrait with the Grimace|Art_Institute_of_Chicago|Prints and Drawings|1924–25
Marc Chagall|Palette and Donkey I|Art_Institute_of_Chicago|Prints and Drawings|1946
Marc Chagall|Artist, Palette and Donkey II|Art_Institute_of_Chicago|Prints and Drawings|1946
Marc Chagall|Goat in the Night|Art_Institute_of_Chicago|Prints and Drawings|1922–23
Marc Chagall|Acrobat with Violin|Art_Institute_of_Chicago|Prints and Drawings|1924
Marc Chagall|Dining Room, plate ten from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|The Teacher of Talmud, plate nine from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Nude with a Fan|Art_Institute_of_Chicago|Prints and Drawings|1924
Marc Chagall|L'incendie dans la ville|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Birth|Art_Institute_of_Chicago|Modern Art|1911/12
Marc Chagall|The Juggler|Art_Institute_of_Chicago|-|1943
Marc Chagall|House in Peskowatik, plate eight from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|The Musician, supplemental plate from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Man with a Basket, supplemental plate from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Plate 55, from The Fables of La Fontaine|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Plate 82, from The Fables of La Fontaine|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Plate 26, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1956
Marc Chagall|Plate 34, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1956
Marc Chagall|Lust I, plate six from The Seven Cardinal Sins|Art_Institute_of_Chicago|Prints and Drawings|1925, published 1926
Marc Chagall|The Eiffel Tower|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Black Sun over Paris|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Man with Samovar|Art_Institute_of_Chicago|Prints and Drawings|1922–23
Marc Chagall|Man with Pig|Art_Institute_of_Chicago|Prints and Drawings|1922–23
Marc Chagall|Saint Jean Cap Ferrat|Art_Institute_of_Chicago|Prints and Drawings|1949
Marc Chagall|The Grey Cock|Art_Institute_of_Chicago|Prints and Drawings|1950
Marc Chagall|Couple in Ocher|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Captain Bryaxis's Dream, from Daphnis and Chloe|Art_Institute_of_Chicago|Prints and Drawings|1960
Marc Chagall|Plate Two, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate Seven, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate 35, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate 96, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|America Windows|Art_Institute_of_Chicago|Modern Art|1977
Marc Chagall|The Teacher of Talmud, plate nine from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Pokrowskaja in Witebsk, plate five from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Fire in Town, plate seven from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Dining Room, plate ten from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|House at Witebsk, plate eleven from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Lovers on the Bench, plate fifteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Wedding, plate sixteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Self-Portrait, plate seventeen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|At the Easel, plate eighteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Plate 30, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|The Actor|Art_Institute_of_Chicago|Prints and Drawings|1914
Marc Chagall|Plate 103, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate Eleven, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1956
Marc Chagall|The Circus Rider|Art_Institute_of_Chicago|Modern Art|c. 1927
Marc Chagall|The Father, plate one from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Mother and Son, plate two from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Grandfathers, plate three from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Grandmother, plate four from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Birth, plate six from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|House in Peskowatik, plate eight from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Grandfather's House, plate twelve from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|An Old Jew, plate thirteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|In front of the Gate, plate fourteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|At the Mother's Tombstone, plate ninteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Father's Grave, plate 20 from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Plate Five, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Ten, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Twelve, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Thirteen, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Fourteen, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate One, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Nineteen, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 20, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 21, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 22, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 26, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 34, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 40, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 43, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 50, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 60, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 63, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 64, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 65, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 66, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 75, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 78, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 82, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 83, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 84, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 85, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 88, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 90, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 91, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 94, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Title and Colophon pages, from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Plate 22, from Poèmes|Art_Institute_of_Chicago|Prints and Drawings|1968
Marc Chagall|The Green Eiffel Tower|Art_Institute_of_Chicago|Prints and Drawings|1957
Marc Chagall|The Monsters of Notre-Dame|Art_Institute_of_Chicago|Prints and Drawings|1954
Marc Chagall|At Night|Art_Institute_of_Chicago|Prints and Drawings|1956
Marc Chagall|Vitebsk, the Old Man Over the Village|Art_Institute_of_Chicago|Prints and Drawings|c. 1914
Marc Chagall|The Seven Deadly Sins (Les Sept Péchés Capitaux)|Art_Institute_of_Chicago|Prints and Drawings|1926
Marc Chagall|Maternity (Maternité)|Art_Institute_of_Chicago|Prints and Drawings|1926
Marc Chagall|Love Poems (Poèmes d’Amour)|Art_Institute_of_Chicago|Prints and Drawings|1925
Marc Chagall|Page 6, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Page 120, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Page 310, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|The House|Art_Institute_of_Chicago|Prints and Drawings|1922/23
Tintoretto|Miracle of the Loaves and Fishes|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Saint Helen Testing the True Cross|Art_Institute_of_Chicago|Painting and Sculpture of Europe|c. 1545
Tintoretto|Reclining Male Nude, Foreshortened|Art_Institute_of_Chicago|Prints and Drawings|1562
Tintoretto|Last Supper|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Tarquin and Lucretia|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1578–80
Tintoretto|Jonah Cast Up by the Whale|Art_Institute_of_Chicago|Prints and Drawings|17th century
Tintoretto|Moses Striding to the Left, Pointing with Left Hand|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Wine Harvest|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Sacrifice of Isaac|Art_Institute_of_Chicago|Prints and Drawings|c. 1656
