artist|title|museum|artwork_genre|creation_date
Albrecht Dürer|Hercules at the Crossroad|Cleveland Museum of Art|Print|c. 1498
Albrecht Dürer|The Small Passion:  Christ Before Annas|Cleveland Museum of Art|Print|1509–1511
Albrecht Dürer|The Small Passion:  Christ Bearing the Cross|Cleveland Museum of Art|Print|1509
Albrecht Dürer|The Small Passion:  Christ Being Nailed to the Cross|Cleveland Museum of Art|Print|1509–1511
Albrecht Dürer|The Small Passion:  Christ on the Mount of Olives|Cleveland Museum of Art|Print|1509–1511
Albrecht Dürer|The Small Passion:  The Resurrection|Cleveland Museum of Art|Print|1509–1511
Albrecht Dürer|The Small Passion:  The Ascension|Cleveland Museum of Art|Print|1509–1511
Albrecht Dürer|The Angel with the Sudarium|Cleveland Museum of Art|Print|1516
Albrecht Dürer|The Abduction on a Unicorn|Cleveland Museum of Art|Print|1516
Albrecht Dürer|The Virgin and Child with a Monkey|Cleveland Museum of Art|Print|c. 1498
Albrecht Dürer|Knight, Death, and the Devil|Cleveland Museum of Art|Print|1513
Albrecht Dürer|Arm of Eve|Cleveland Museum of Art|Drawing|1507
Albrecht Dürer|The Holy Family with Two Musician Angels|Cleveland Museum of Art|Print|1511
Albrecht Dürer|St. Jerome in Penitence|Cleveland Museum of Art|Print|c. 1497
Albrecht Dürer|The Last Supper|Cleveland Museum of Art|Print|1523
Albrecht Dürer|The Holy Family with Joachim and Anna|Cleveland Museum of Art|Print|1511
Albrecht Dürer|The Ravisher|Cleveland Museum of Art|Print|c. 1495
Albrecht Dürer|Christ Shown to the People|Cleveland Museum of Art|Print|1512
Albrecht Dürer|The Men's Bath House|Cleveland Museum of Art|Print|c. 1496–97
Albrecht Dürer|The Apostle Thomas|Cleveland Museum of Art|Print|1514
Albrecht Dürer|St. Jerome in his Study|Cleveland Museum of Art|Print|1514
Albrecht Dürer|Virgin Crowned by an Angel|Cleveland Museum of Art|Print|1520
Albrecht Dürer|Sudarium Displayed by Two Angels|Cleveland Museum of Art|Print|1513
Albrecht Dürer|The Small Passion:  The Betrayal of Christ|Cleveland Museum of Art|Print|c. 1509–10
Albrecht Dürer|The Little Courier|Cleveland Museum of Art|Print|c. 1496
Albrecht Dürer|The Virgin and Child Seated by the Wall|Cleveland Museum of Art|Print|1514
Albrecht Dürer|The Virgin with the Swaddled Child|Cleveland Museum of Art|Print|1520
Albrecht Dürer|The Small Passion:  Christ Before Pilate|Cleveland Museum of Art|Print|c. 1509–1511
Albrecht Dürer|The Prodigal Son|Cleveland Museum of Art|Print|c. 1496
Albrecht Dürer|The Small Passion:  Lamentation|Cleveland Museum of Art|Print|c. 1509–1510
Albrecht Dürer|Holy Family with the Butterfly|Cleveland Museum of Art|Print|c. 1495
Albrecht Dürer|St. Jerome in His Study|Cleveland Museum of Art|Print|1514
Albrecht Dürer|Landscape with the Cannon|Cleveland Museum of Art|Print|1518
Albrecht Dürer|Peasant Couple Dancing|Cleveland Museum of Art|Print|1514
Albrecht Dürer|Three Peasants in Conversation|Cleveland Museum of Art|Print|c. 1497
Albrecht Dürer|The Rhinoceros|Cleveland Museum of Art|Print|1515
Albrecht Dürer|Small Passion: The Deposition|Cleveland Museum of Art|Print|c. 1509–10
Albrecht Dürer|The Little Passion: Pilate Washing his Hands|Cleveland Museum of Art|Print|1509–1510
Georges Braque|The Port of l'Estaque, the Pier|Cleveland Museum of Art|Painting|1906
Georges Braque|Basket of Anemones|Cleveland Museum of Art|Painting|1924
Georges Braque|Fox|Cleveland Museum of Art|Print|1911
Georges Braque|Illustration for Hesiode:  La Théogonie|Cleveland Museum of Art|Print|early 1930s
Georges Braque|Violin|Cleveland Museum of Art|Drawing|early 1914
Georges Braque|Guitar and Bottle of Marc on a Table|Cleveland Museum of Art|Painting|1930
Georges Braque|The Crystal Vase|Cleveland Museum of Art|Painting|1929
John Constable|Hampstead Heath, Looking Toward Harrow|Cleveland Museum of Art|Painting|c. 1821
John Constable|Landscape with Trees Surrounding a Pond|Cleveland Museum of Art|Drawing|c. 1800–37
John Constable|Landscape|Cleveland Museum of Art|Drawing|c. 1796–1837
John Constable|Branch Hill Pond, Hampstead|Cleveland Museum of Art|Painting|1828
Edgar Degas|Dancers|Cleveland Museum of Art|Drawing|c. 1896
Edgar Degas|Dancer at Rest|Cleveland Museum of Art|Drawing|c. 1895
Edgar Degas|The Jockey|Cleveland Museum of Art|Drawing|c. 1885–1900
Edgar Degas|Mary Cassatt at the Louvre:  The Paintings Gallery|Cleveland Museum of Art|Print|1879–80
Edgar Degas|Mary Cassatt at the Louvre: The Etruscan Gallery|Cleveland Museum of Art|Print|1879–80
Edgar Degas|After the Bath III|Cleveland Museum of Art|Print|1891–92
Edgar Degas|Nude Man Standing, with Left Hand Raised|Cleveland Museum of Art|Drawing|c. 1900
Edgar Degas|Nude Woman with Towel, Standing|Cleveland Museum of Art|Print|1891–92
Edgar Degas|Frieze of Dancers|Cleveland Museum of Art|Painting|c. 1895
Edgar Degas|Mary Cassatt at the Louvre: The Paintings Gallery|Cleveland Museum of Art|Print|1879–80
Edgar Degas|Sheet of Studies and Sketches|Cleveland Museum of Art|Drawing|1858
Edgar Degas|Victoria Dubourg|Cleveland Museum of Art|Drawing|c. 1866
Edgar Degas|Diego Martelli|Cleveland Museum of Art|Drawing|1879
Edgar Degas|Nude Woman Standing, Drying Herself|Cleveland Museum of Art|Print|1891–92
Edgar Degas|Paul Lafond and Alphonse Cherfils Examining a Painting|Cleveland Museum of Art|Painting|c. 1878–80
Edgar Degas|Before the Race|Cleveland Museum of Art|Drawing|c. 1887–89
Edgar Degas|Stefanina Primicile Carafa, Marchioness of Cicerale and Duchess of Montejasi|Cleveland Museum of Art|Painting|c. 1875
Edgar Degas|Estérel Village|Cleveland Museum of Art|Print|c. 1890
Edgar Degas|Angel Blowing a Trumpet|Cleveland Museum of Art|Drawing|1857–59
Edgar Degas|In the Salon|Cleveland Museum of Art|Print|c. 1880s
Edgar Degas|Ludovic Lepic Holding His Dog|Cleveland Museum of Art|Drawing|1889
Edgar Degas|Self-Portrait|Cleveland Museum of Art|Print|1857
Edgar Degas|Mlle Bécat at the Café des Ambassadeurs|Cleveland Museum of Art|Print|1877–78
Edgar Degas|Four Studies of the Head of a Young Italian Woman|Cleveland Museum of Art|Drawing|1856
Edgar Degas|Horse and Rider|Cleveland Museum of Art|Drawing|c. 1890
Edgar Degas|Dancer Looking at the Sole of her Right Foot|Cleveland Museum of Art|Sculpture|1896–97
Edgar Degas|The Laundresses|Cleveland Museum of Art|Print|1879–80
Edgar Degas|Woman in a Ruffled Cap|Cleveland Museum of Art|Print|1859–60
Edgar Degas|Actresses in Their Dressing Rooms|Cleveland Museum of Art|Print|1879–80
Claude Monet|Gardener's House at Antibes|Cleveland Museum of Art|Painting|1888
Claude Monet|Low Tide at Pourville, near Dieppe, 1882|Cleveland Museum of Art|Painting|1882
Claude Monet|Spring Flowers|Cleveland Museum of Art|Painting|1864
Claude Monet|The Red Kerchief|Cleveland Museum of Art|Painting|c. 1868–73
Winslow Homer|Early Morning After a Storm at Sea|Cleveland Museum of Art|Painting|1900–1903
Winslow Homer|Shepherdess|Cleveland Museum of Art|Drawing|c. 1878
Winslow Homer|Saved|Cleveland Museum of Art|Print|1889
Winslow Homer|Eight Bells|Cleveland Museum of Art|Print|1887
Winslow Homer|Fly Fishing|Cleveland Museum of Art|Print|1889
Winslow Homer|Mending the Tears|Cleveland Museum of Art|Print|1888
Winslow Homer|The Life Line|Cleveland Museum of Art|Print|1884
Winslow Homer|Perils of the Sea|Cleveland Museum of Art|Print|1888
Winslow Homer|The Beach at Long Branch|Cleveland Museum of Art|Print|1869
Winslow Homer|The Great Russian Ball at the Academy of Music, November 5, 1863|Cleveland Museum of Art|Print|1863
Winslow Homer|Campaign Sketches:  Our Jolly Cook|Cleveland Museum of Art|Print|1863
Winslow Homer|Katy Darling - Sheet Music Cover|Cleveland Museum of Art|Print|c. 1857
Winslow Homer|Oh Whistle and I'll Come to you, My Lad - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|The Wheelbarrow Polka - Sheet Music Cover|Cleveland Museum of Art|Print|1856
Winslow Homer|Walter and Florence - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Minnie Clyde - Sheet Music Cover|Cleveland Museum of Art|Print|1857
Winslow Homer|The Lay of Pestal - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Annie Laurie - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Our Land - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|National Songs of America - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|The Dinner Bell Polka - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Near the Broken Stile - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Ever of Thee, I'm Fondly Dreaming - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Let me Kiss him for his Mothers - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Fire Fiend - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|The Ratcatcher's Daughter - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|The Wreath - Sheet Music Cover|Cleveland Museum of Art|Print| 
Winslow Homer|Campaign Sketches:  Our Jolly Cook|Cleveland Museum of Art|Print|1863
Winslow Homer|Campaign Sketches:  Foraging|Cleveland Museum of Art|Print|1863
Winslow Homer|Campaign Sketches:  The Letter for Home|Cleveland Museum of Art|Print|1863
Winslow Homer|Campaign Sketches:  The Baggage Train|Cleveland Museum of Art|Print|1863
Winslow Homer|Campaign Sketches:  A Pass Time|Cleveland Museum of Art|Print|1863
Winslow Homer|Campaign Sketches:  The Coffee Call|Cleveland Museum of Art|Print|1863
Winslow Homer|Massachusetts Senate|Cleveland Museum of Art|Print|1856
Winslow Homer|The Bright Side|Cleveland Museum of Art|Print|1866
Winslow Homer|The Watch, Eastern Shore|Cleveland Museum of Art|Print|1880s
Winslow Homer|The North Wood|Cleveland Museum of Art|Print|1889
Winslow Homer|Fly Fishing|Cleveland Museum of Art|Print|1889
Winslow Homer|Mending the Nets|Cleveland Museum of Art|Print|1888
Winslow Homer|All's Well|Cleveland Museum of Art|Print| 
Winslow Homer|A Fishing Party|Cleveland Museum of Art|Print|1890
Winslow Homer|Boys Swimming, Gloucester Harbor|Cleveland Museum of Art|Print|1894
Winslow Homer|The Match between the Sophs and Freshmen |Cleveland Museum of Art|Print|1857
Winslow Homer|The Match between the Sophs and Freshmen - The Opening|Cleveland Museum of Art|Print|1857
Winslow Homer|"Freshmen
"|Cleveland Museum of Art|Print|1857
Winslow Homer|Sophs|Cleveland Museum of Art|Print|1857
Winslow Homer|Juniors|Cleveland Museum of Art|Print|1857
Winslow Homer|Seniors|Cleveland Museum of Art|Print|1857
Winslow Homer|Spring in the City|Cleveland Museum of Art|Print|1858
Winslow Homer|The Boston Common|Cleveland Museum of Art|Print|1858
Winslow Homer|The Baths at Newport|Cleveland Museum of Art|Print|1858
Winslow Homer|Picknicking in the Woods|Cleveland Museum of Art|Print|1858
Winslow Homer|"Husking the Corn in New England
"|Cleveland Museum of Art|Print|1858
Winslow Homer|Driving Home the Corn; The Dance after the Husking|Cleveland Museum of Art|Print|1858
Winslow Homer|Driving Home the Corn|Cleveland Museum of Art|Print|1858
Winslow Homer|The Dance after the Husking|Cleveland Museum of Art|Print|1858
Winslow Homer|Thanksgiving Day |Cleveland Museum of Art|Print|1858
Winslow Homer|Thanksgiving Day - Ways and Means|Cleveland Museum of Art|Print|1858
Winslow Homer|Thanksgiving Day - Arrival at the Old Home|Cleveland Museum of Art|Print|1858
Winslow Homer|Thanksgiving Day|Cleveland Museum of Art|Print|1858
Winslow Homer|Thanksgiving Day - The Dinner|Cleveland Museum of Art|Print|1858
Winslow Homer|Thanksgiving Day - The Dance|Cleveland Museum of Art|Print|1858
Winslow Homer|Christmas |Cleveland Museum of Art|Print|1858
Winslow Homer|Christmas - Gathering Evergreens|Cleveland Museum of Art|Print|1858
Winslow Homer|The Christmas Tree|Cleveland Museum of Art|Print|1858
Winslow Homer|Santa Claus and his Presents|Cleveland Museum of Art|Print|1858
Winslow Homer|Christmas Out of Doors|Cleveland Museum of Art|Print|1858
Winslow Homer|Skating at Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|March Winds; April Showers|Cleveland Museum of Art|Print|1859
Winslow Homer|March Winds|Cleveland Museum of Art|Print|1859
Winslow Homer|April Showers|Cleveland Museum of Art|Print|1859
Winslow Homer|May Day in the Country|Cleveland Museum of Art|Print|1859
Winslow Homer|August in the Country - The Seashore|Cleveland Museum of Art|Print|1859
Winslow Homer|A Cadet Hop at West Point|Cleveland Museum of Art|Print|1859
Winslow Homer|The Grand Review at Camp Massachusetts, near Concord, September 9, 1859|Cleveland Museum of Art|Print|1859
Winslow Homer|Fall Games - The Apple Bee|Cleveland Museum of Art|Print|1859
Winslow Homer|A Merry Christmas and a Happy New Year|Cleveland Museum of Art|Print|1859
Winslow Homer|The Sleighing Season - The Upset|Cleveland Museum of Art|Print|1860
Winslow Homer|A Snow Slide in the City|Cleveland Museum of Art|Print|1860
Winslow Homer|Skating on the Ladies' Skating Pond in Central Park, New York|Cleveland Museum of Art|Print|1860
Winslow Homer|Scene in Union Square, New York, on a March Day|Cleveland Museum of Art|Print|1860
Winslow Homer|The Drive in Central Park, New York, September, 1860|Cleveland Museum of Art|Print|1860
Winslow Homer|Thanksgiving Day, 1860 - The Two Great Classes of Society|Cleveland Museum of Art|Print|1860
Winslow Homer|The Georgia Delegation in Congress|Cleveland Museum of Art|Print|1861
Winslow Homer|Seeing the Old Year Out|Cleveland Museum of Art|Print|1861
Winslow Homer|The Seceding Mississippi Delegation in Congress|Cleveland Museum of Art|Print|1861
Winslow Homer|The Inaugural Procession at Washington Passing the Gate of the Capital Grounds|Cleveland Museum of Art|Print|1861
Winslow Homer|Presidents Buchanan and Lincoln Entering the Senate Chamber before the Inauguration|Cleveland Museum of Art|Print|1861
Winslow Homer|The Inauguration of Abraham Lincoln as President of the United States, at the Capitol, Washington, March 4, 1861|Cleveland Museum of Art|Print|1861
Winslow Homer|General Thomas Swearing in the Volunteers Called into the Service of the United States at Washington,  D.C.|Cleveland Museum of Art|Print|1861
Winslow Homer|The Advance Guard of the Grand Army of the United States Crossing the Long Bridge over the Potomac, at 2 a.m. on May 24, 1861|Cleveland Museum of Art|Print|1861
Winslow Homer|The War - Making Havelocks for the Volunteers|Cleveland Museum of Art|Print|1861
Winslow Homer|"Crew of the United States Steam-Sloop ""Colorado,""  Shipped at Boston, June 1861"|Cleveland Museum of Art|Print|1861
Winslow Homer|The Songs of the War|Cleveland Museum of Art|Print|1861
Winslow Homer|A Bivouac Fine on the Potomac|Cleveland Museum of Art|Print|1861
Winslow Homer|Great Fair Given at the City Assembly Rooms, New York, December, 1861, in Aid of the City Poor|Cleveland Museum of Art|Print|1861
Winslow Homer|Christmas Boxes in Camp - Christmas, 1861|Cleveland Museum of Art|Print|1862
Winslow Homer|The Skating Season - 1862|Cleveland Museum of Art|Print|1862
Winslow Homer|Our Army before Yorktown, Virginia|Cleveland Museum of Art|Print|1862
Winslow Homer|Rebels Outside Their Works at Yorktown Reconnoitering with Dark Lanterns|Cleveland Museum of Art|Print|1862
Winslow Homer|The Union Cavalry and Artillery Starting in Pursuit of the Rebels up the Yorktown Turnpike|Cleveland Museum of Art|Print|1862
Winslow Homer|Charge of the First Massachusetts Regiment on a Rebel Rifle Pit near Yorktown|Cleveland Museum of Art|Print|1862
Winslow Homer|The Army of the Potomac - Our Outlying Picket in the Woods|Cleveland Museum of Art|Print|1862
Winslow Homer|News from the War|Cleveland Museum of Art|Print|1862
Winslow Homer|The War for the Union, 1862 - A Cavalry Charge|Cleveland Museum of Art|Print|1862
Winslow Homer|The Surgeon at Work at the Rear during an Engagement|Cleveland Museum of Art|Print|1862
Winslow Homer|The War for the Union, 1862 - A Bayonet Charge|Cleveland Museum of Art|Print|1862
Winslow Homer|Our Women and the War|Cleveland Museum of Art|Print|1862
Winslow Homer|The Army of the Potomac - A Sharpshooter on Picket Duty|Cleveland Museum of Art|Print|1862
Winslow Homer|Thanksgiving in Camp|Cleveland Museum of Art|Print|1862
Winslow Homer|Thanksgiving in Camp|Cleveland Museum of Art|Print|1862
Winslow Homer|A Shell in the Rebel Trenches|Cleveland Museum of Art|Print|1863
Winslow Homer|Winter Quarters in Camp - The Inside of a Hut|Cleveland Museum of Art|Print|1863
Winslow Homer|Pay Day in the Army of the Potomac|Cleveland Museum of Art|Print|1863
Winslow Homer|"The Approach of the British Pirate ""Alabama"""|Cleveland Museum of Art|Print|1863
Winslow Homer|Home from the War|Cleveland Museum of Art|Print|1863
Winslow Homer|The Russian Ball - In the Supper Room|Cleveland Museum of Art|Print|1863
Winslow Homer|The Great Russian Ball at the Academy of Music, November 5, 1863|Cleveland Museum of Art|Print|1863
Winslow Homer|Halt of the Wagon Train|Cleveland Museum of Art|Print|1864
Winslow Homer|"""Any Thing for Me, If you Please?"" - Post-Office of the Brooklyn Fair in Aid of the Sanitary Commission"|Cleveland Museum of Art|Print|1864
Winslow Homer|Floral Department of the Great Fair|Cleveland Museum of Art|Print|1864
Winslow Homer|Army of othe Potomac - Sleeping on Their Arms|Cleveland Museum of Art|Print|1864
Winslow Homer|Thanksgiving Day in the Army - After Dinner:  The Wish-Bone|Cleveland Museum of Art|Print|1864
Winslow Homer|"Holiday in Camp - Soldiers Playing ""Foot-Ball"""|Cleveland Museum of Art|Print|1865
Winslow Homer|Our Watering Places - The Empty Sleeve at Newport|Cleveland Museum of Art|Print|1865
Winslow Homer|Our Watering Places - Horse Racing at Saratoga|Cleveland Museum of Art|Print|1865
Winslow Homer|A Parisian Ball - Dancing at the Mabille, Paris|Cleveland Museum of Art|Print|1867
Winslow Homer|A Parisian Ball - Dancing at the Casino|Cleveland Museum of Art|Print|1867
Winslow Homer|Art Students and Copyists in the Louvre Gallery, Paris|Cleveland Museum of Art|Print|1864
Winslow Homer|"""Winter"" - A Skating Scene"|Cleveland Museum of Art|Print|1868
Winslow Homer|St. Valentine's - The Old Story in All Lands|Cleveland Museum of Art|Print|1868
Winslow Homer|The Morning Walk - Young Ladies' School Promenading the Avenue|Cleveland Museum of Art|Print|1868
Winslow Homer|Fire-Works on the Night of the Fourth of July|Cleveland Museum of Art|Print|1868
Winslow Homer|"New England Factory Life - ""Bell-Time"""|Cleveland Museum of Art|Print|1868
Winslow Homer|"""Our Next President""
"|Cleveland Museum of Art|Print|1868
Winslow Homer|Christmas Belles|Cleveland Museum of Art|Print|1869
Winslow Homer|The New Year - 1869|Cleveland Museum of Art|Print|1868
Winslow Homer|Winter at Sea - Taking in Sail Off the Coast|Cleveland Museum of Art|Print|1869
Winslow Homer|Jurors Listening to Counsel, Supreme Court, New City Hall, New York|Cleveland Museum of Art|Print|1869
Winslow Homer|The Summit of Mount Washington|Cleveland Museum of Art|Print|1869
Winslow Homer|"1860 - 1870
"|Cleveland Museum of Art|Print|1870
Winslow Homer|1860 - 1870|Cleveland Museum of Art|Print|1870
Winslow Homer|Tenth Commandment|Cleveland Museum of Art|Print|1870
Winslow Homer|Spring Farm Work - Grafting|Cleveland Museum of Art|Print|1870
Winslow Homer|Spring Blossoms|Cleveland Museum of Art|Print|1870
Winslow Homer|The Dinner Horn|Cleveland Museum of Art|Print|1870
Winslow Homer|On the Bluff at Long Branch, at the Bathing Hour|Cleveland Museum of Art|Print|1870
Winslow Homer|Making Hay|Cleveland Museum of Art|Print|1872
Winslow Homer|On the Beach - Two are Company, Three are None|Cleveland Museum of Art|Print|1872
Winslow Homer|Under the Falls, Catskill Mountains From a Painting by Winslow Homer|Cleveland Museum of Art|Print|1872
Winslow Homer|"The Wreck of the ""Atlantic"" - Cast Up by the Sea"|Cleveland Museum of Art|Print|1873
Winslow Homer|The Noon Recess|Cleveland Museum of Art|Print|1873
Winslow Homer|The Bathers|Cleveland Museum of Art|Print|1873
Winslow Homer|The Nooning|Cleveland Museum of Art|Print|1873
Winslow Homer|Seaside Sketches - A Clam-Bake|Cleveland Museum of Art|Print|1873
Winslow Homer|"""Snap-the-Whip"""|Cleveland Museum of Art|Print|1873
Winslow Homer|"Gloucester Harbor
"|Cleveland Museum of Art|Print|1873
Winslow Homer|Gloucester Harbor|Cleveland Museum of Art|Print|1873
Winslow Homer|Ship-Building, Gloucester Harbor|Cleveland Museum of Art|Print|1873
Winslow Homer|"""Dad's Coming!"""|Cleveland Museum of Art|Print|1873
Winslow Homer|The Last Days of Harvest|Cleveland Museum of Art|Print|1873
Winslow Homer|The Morning Bell|Cleveland Museum of Art|Print|1873
Winslow Homer|Station-House Lodgers|Cleveland Museum of Art|Print|1874
Winslow Homer|Watch-Tower, Corner of Spring and Varick Streets, New York|Cleveland Museum of Art|Print|1874
Winslow Homer|The Chinese in New York - Scene in a Baxter Street Club-House|Cleveland Museum of Art|Print|1874
Winslow Homer|New York Charities - St. Barnabas House, 304 Mulberry Street|Cleveland Museum of Art|Print|1874
Winslow Homer|"Raid on a Sand-Swallow Colony - ""How Many Eggs?"""|Cleveland Museum of Art|Print|1874
Winslow Homer|Gathering Berries|Cleveland Museum of Art|Print|1874
Winslow Homer|On the Beach at Long Branch - The Children's Hour|Cleveland Museum of Art|Print|1874
Winslow Homer|See Saw - Gloucester, Massachusetts|Cleveland Museum of Art|Print|1874
Winslow Homer|Flirting on the Seashore and on the Meadow|Cleveland Museum of Art|Print|1874
Winslow Homer|Camping Out in the Adirondack Mountains|Cleveland Museum of Art|Print|1874
Winslow Homer|The Battle of Bunker Hill - Watching the Fight from Copp's Hill, in Boston|Cleveland Museum of Art|Print|1875
Winslow Homer|"""All in the Gay and Golden Weather"""|Cleveland Museum of Art|Print|1869
Winslow Homer|The Artist in the Country|Cleveland Museum of Art|Print|1869
Winslow Homer|Summer in the Country|Cleveland Museum of Art|Print|1869
Winslow Homer|On the Road to Lake George|Cleveland Museum of Art|Print|1869
Winslow Homer|The Last Load|Cleveland Museum of Art|Print|1869
Winslow Homer|The Picnic Excursion|Cleveland Museum of Art|Print|1869
Winslow Homer|The Beach at Long Branch|Cleveland Museum of Art|Print|1869
Winslow Homer|The Fishing Party|Cleveland Museum of Art|Print|1869
Winslow Homer|Danger Ahead|Cleveland Museum of Art|Print|1870
Winslow Homer|A Quiet Day in the Woods|Cleveland Museum of Art|Print|1870
Winslow Homer|Captain J. W. Watkins|Cleveland Museum of Art|Print|1857
Winslow Homer|Corner Winter, Washington and Summer Streets, Boston|Cleveland Museum of Art|Print|1857
Winslow Homer|Hon. William Haile, Governor of New Hampshire|Cleveland Museum of Art|Print|1857
Winslow Homer|The Fountain at Boston Common|Cleveland Museum of Art|Print|1857
Winslow Homer|A Boston Watering-Cart|Cleveland Museum of Art|Print|1857
Winslow Homer|The Late William Wood|Cleveland Museum of Art|Print|1857
Winslow Homer|View in South Market Street, Boston|Cleveland Museum of Art|Print|1857
Winslow Homer|Hon. Robert I. Burbank|Cleveland Museum of Art|Print|1857
Winslow Homer|Rembrandt Peale|Cleveland Museum of Art|Print|1857
Winslow Homer|Emigrant Arrival at Constitution Wharf, Boston|Cleveland Museum of Art|Print|1857
Winslow Homer|Boston Evening Street Scene, at Corner of Court and Brattle Streets|Cleveland Museum of Art|Print|1857
Winslow Homer|Blindman's Buff; Husking Party Finding the Red Ears|Cleveland Museum of Art|Print|1857
Winslow Homer|Blindman's Buff|Cleveland Museum of Art|Print|1857
Winslow Homer|Husking Party Finding the Red Ears|Cleveland Museum of Art|Print|1857
Winslow Homer|Family Party Playing at Fox and Geese; Coasting Out of Doors|Cleveland Museum of Art|Print|1857
Winslow Homer|Family Party Playing at Fox and Geese|Cleveland Museum of Art|Print|1857
Winslow Homer|Coasting Out of Doors|Cleveland Museum of Art|Print|1857
Winslow Homer|"The ""Cold Term,"" Boston - Scene, Corner Milk and Washington Streets"|Cleveland Museum of Art|Print|1858
Winslow Homer|Class Day, at Harvard University, Cambridge, Massachusetts|Cleveland Museum of Art|Print|1858
Winslow Homer|Camp Meeting Sketches|Cleveland Museum of Art|Print|1858
Winslow Homer|Camp Meeting Sketches:  Landing at the Cape|Cleveland Museum of Art|Print|1858
Winslow Homer|Camp Meeting Sketches:  Morning Ablutions|Cleveland Museum of Art|Print|1858
Winslow Homer|Camp Meeting Sketches|Cleveland Museum of Art|Print|1858
Winslow Homer|Camp Meeting Sketches:  Cooking|Cleveland Museum of Art|Print|1858
Winslow Homer|Camp Meeting Sketches:  The Tent|Cleveland Museum of Art|Print|1858
Winslow Homer|Theodore Parker|Cleveland Museum of Art|Print|1858
Winslow Homer|William E. Burton, Esq., Comedian|Cleveland Museum of Art|Print|1858
Winslow Homer|Henry Wadsworth Longfellow|Cleveland Museum of Art|Print|1858
Winslow Homer|Hon. Stephen A. Douglas|Cleveland Museum of Art|Print|1859
Winslow Homer|Hon. Charles Hale, Speaker of the House, Massachusetts Legislature|Cleveland Museum of Art|Print|1859
Winslow Homer|Skating on Jamaica Pond, near Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Sleighing in Haymarket Square, Boston; Sleighing on the Road, Brighton, near Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Sleighing in Haymarket Square, Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Sleighing on the Road, Brighton, near Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Ralph Waldo Emerson|Cleveland Museum of Art|Print|1859
Winslow Homer|Trotting on the Mill Dam, Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Mrs. Cunningham, Boston Museum|Cleveland Museum of Art|Print|1859
Winslow Homer|Maria Piccolomini|Cleveland Museum of Art|Print|1859
Winslow Homer|Nahum Capen, Esq., Postmaster of Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|La Petite Angelina and Miss C. Thompson, at the Boston Museum; Evening Scene at the Skating Park, Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|La Petite Angelina and Miss C. Thompson, at the Boston Museum|Cleveland Museum of Art|Print|1859
Winslow Homer|Evening Scene at the Skating Park, Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Fletcher Webster, Esq., Surveyor of Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Samuel Masury, Daguerreotypist and Photographer|Cleveland Museum of Art|Print|1859
Winslow Homer|Hon. James A. Pearce, U. S. Senator from Maryland|Cleveland Museum of Art|Print|1859
Winslow Homer|The New Town of Belmont, Massachusetts|Cleveland Museum of Art|Print|1859
Winslow Homer|The Late Col. Samuel Jaques|Cleveland Museum of Art|Print|1859
Winslow Homer|The Wonderful Dutton Children|Cleveland Museum of Art|Print|1859
Winslow Homer|Scene on the Back Bay Lands, Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|The Aquarial Gardens, Bromfield Street, Boston|Cleveland Museum of Art|Print|1859
Winslow Homer|Cricket Players on Boston Common|Cleveland Museum of Art|Print|1859
Winslow Homer|Madame Laborde, the Prima Donna|Cleveland Museum of Art|Print|1859
Winslow Homer|High Tide|Cleveland Museum of Art|Print|1870
Winslow Homer|Low Tide|Cleveland Museum of Art|Print|1870
Winslow Homer|The Robin's Note|Cleveland Museum of Art|Print|1870
Winslow Homer|Chestnutting|Cleveland Museum of Art|Print|1870
Winslow Homer|Trapping in the Adirondacks|Cleveland Museum of Art|Print|1870
Winslow Homer|A Winter Morning, - Shovelling Out|Cleveland Museum of Art|Print|1871
Winslow Homer|Deer Stalking in the Adirondacks in Winter|Cleveland Museum of Art|Print|1871
Winslow Homer|Lumbering in Winter|Cleveland Museum of Art|Print|1871
Winslow Homer|Cutting a Figure|Cleveland Museum of Art|Print|1871
