artist|title|museum|artwork_genre|creation_date
Henri Matisse|Pierrot’s Funeral, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Codomas, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Swimmer in the Tank, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Sword Swallower, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Cowboy, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|The Knife Thrower, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Destiny, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Lagoon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Lagoon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Lagoon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Toboggan, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Text pages, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|List of illustrations, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Colophon, from Jazz|Art_Institute_of_Chicago|Prints and Drawings|1947
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Henri Matisse|Florilège des Amours de Ronsard|Art_Institute_of_Chicago|Prints and Drawings|1948
Marc Chagall|Plate Nineteen, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1956
Marc Chagall|The Praying Jew|Art_Institute_of_Chicago|Modern Art|1923 (one of two versions after a 1914 composition)
Marc Chagall|The Angel and the Reader|Art_Institute_of_Chicago|Prints and Drawings|c. 1930
Marc Chagall|Plate Three, from The Arabian Nights|Art_Institute_of_Chicago|Prints and Drawings|1948
Marc Chagall|The Sorrel Horse|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|The Four Seasons|Art_Institute_of_Chicago|Prints and Drawings|1974
Marc Chagall|Self-Portrait, Smiling|Art_Institute_of_Chicago|Prints and Drawings|1924–25
Marc Chagall|Angel Over a Table with Flowers|Art_Institute_of_Chicago|Prints and Drawings|1930/60
Marc Chagall|White Crucifixion|Art_Institute_of_Chicago|Modern Art|1938
Marc Chagall|Lovers by the River|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Bella|Art_Institute_of_Chicago|Prints and Drawings|1925
Marc Chagall|Promenade|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|The Rabbi|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Acrobat with Violin|Art_Institute_of_Chicago|Prints and Drawings|1924
Marc Chagall|Self-Portrait with the Grimace|Art_Institute_of_Chicago|Prints and Drawings|1924–25
Marc Chagall|Palette and Donkey I|Art_Institute_of_Chicago|Prints and Drawings|1946
Marc Chagall|Artist, Palette and Donkey II|Art_Institute_of_Chicago|Prints and Drawings|1946
Marc Chagall|Goat in the Night|Art_Institute_of_Chicago|Prints and Drawings|1922–23
Marc Chagall|Acrobat with Violin|Art_Institute_of_Chicago|Prints and Drawings|1924
Marc Chagall|Dining Room, plate ten from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|The Teacher of Talmud, plate nine from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Nude with a Fan|Art_Institute_of_Chicago|Prints and Drawings|1924
Marc Chagall|L'incendie dans la ville|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Birth|Art_Institute_of_Chicago|Modern Art|1911/12
Marc Chagall|The Juggler|Art_Institute_of_Chicago|-|1943
Marc Chagall|House in Peskowatik, plate eight from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|The Musician, supplemental plate from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Man with a Basket, supplemental plate from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Plate 55, from The Fables of La Fontaine|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Plate 82, from The Fables of La Fontaine|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Plate 26, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1956
Marc Chagall|Plate 34, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1956
Marc Chagall|Lust I, plate six from The Seven Cardinal Sins|Art_Institute_of_Chicago|Prints and Drawings|1925, published 1926
Marc Chagall|The Eiffel Tower|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Black Sun over Paris|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Man with Samovar|Art_Institute_of_Chicago|Prints and Drawings|1922–23
Marc Chagall|Man with Pig|Art_Institute_of_Chicago|Prints and Drawings|1922–23
Marc Chagall|Saint Jean Cap Ferrat|Art_Institute_of_Chicago|Prints and Drawings|1949
Marc Chagall|The Grey Cock|Art_Institute_of_Chicago|Prints and Drawings|1950
Marc Chagall|Couple in Ocher|Art_Institute_of_Chicago|Prints and Drawings|1952
Marc Chagall|Captain Bryaxis's Dream, from Daphnis and Chloe|Art_Institute_of_Chicago|Prints and Drawings|1960
Marc Chagall|Plate Two, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate Seven, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate 35, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate 96, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|America Windows|Art_Institute_of_Chicago|Modern Art|1977
Marc Chagall|The Teacher of Talmud, plate nine from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Pokrowskaja in Witebsk, plate five from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Fire in Town, plate seven from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Dining Room, plate ten from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|House at Witebsk, plate eleven from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Lovers on the Bench, plate fifteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Wedding, plate sixteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Self-Portrait, plate seventeen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|At the Easel, plate eighteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Plate 30, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|The Actor|Art_Institute_of_Chicago|Prints and Drawings|1914
Marc Chagall|Plate 103, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1931–39, printed 1958
Marc Chagall|Plate Eleven, from The Bible|Art_Institute_of_Chicago|Prints and Drawings|1956
Marc Chagall|The Circus Rider|Art_Institute_of_Chicago|Modern Art|c. 1927
Marc Chagall|The Father, plate one from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Mother and Son, plate two from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Grandfathers, plate three from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Grandmother, plate four from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Birth, plate six from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|House in Peskowatik, plate eight from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Grandfather's House, plate twelve from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|An Old Jew, plate thirteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|In front of the Gate, plate fourteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|At the Mother's Tombstone, plate ninteen from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|The Father's Grave, plate 20 from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922, published 1923
Marc Chagall|Plate Five, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Ten, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Twelve, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Thirteen, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Fourteen, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate One, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate Nineteen, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 20, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 21, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 22, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 26, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 34, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 40, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 43, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 50, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 60, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 63, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 64, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 65, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 66, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 75, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 78, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 82, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 83, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 84, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 85, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 88, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 90, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 91, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Plate 94, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Title and Colophon pages, from Mein Leben|Art_Institute_of_Chicago|Prints and Drawings|1922
Marc Chagall|Plate 22, from Poèmes|Art_Institute_of_Chicago|Prints and Drawings|1968
Marc Chagall|The Green Eiffel Tower|Art_Institute_of_Chicago|Prints and Drawings|1957
Marc Chagall|The Monsters of Notre-Dame|Art_Institute_of_Chicago|Prints and Drawings|1954
Marc Chagall|At Night|Art_Institute_of_Chicago|Prints and Drawings|1956
Marc Chagall|Vitebsk, the Old Man Over the Village|Art_Institute_of_Chicago|Prints and Drawings|c. 1914
Marc Chagall|The Seven Deadly Sins (Les Sept Péchés Capitaux)|Art_Institute_of_Chicago|Prints and Drawings|1926
Marc Chagall|Maternity (Maternité)|Art_Institute_of_Chicago|Prints and Drawings|1926
Marc Chagall|Love Poems (Poèmes d’Amour)|Art_Institute_of_Chicago|Prints and Drawings|1925
Marc Chagall|Page 6, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Page 120, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|Page 310, from Dead Souls|Art_Institute_of_Chicago|Prints and Drawings|1923–27
Marc Chagall|The House|Art_Institute_of_Chicago|Prints and Drawings|1922/23
Tintoretto|Miracle of the Loaves and Fishes|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Saint Helen Testing the True Cross|Art_Institute_of_Chicago|Painting and Sculpture of Europe|c. 1545
Tintoretto|Reclining Male Nude, Foreshortened|Art_Institute_of_Chicago|Prints and Drawings|1562
Tintoretto|Last Supper|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Tarquin and Lucretia|Art_Institute_of_Chicago|Painting and Sculpture of Europe|1578–80
Tintoretto|Jonah Cast Up by the Whale|Art_Institute_of_Chicago|Prints and Drawings|17th century
Tintoretto|Moses Striding to the Left, Pointing with Left Hand|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Wine Harvest|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Sacrifice of Isaac|Art_Institute_of_Chicago|Prints and Drawings|c. 1656
Tintoretto|Standing Man Seen From Behind Cutting Bread|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|The Assumption of the Virgin|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|The Last Judgment|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Tintoretto|Christ in the Olive Garden|Art_Institute_of_Chicago|Prints and Drawings|1590/1600
Fernand Léger|Deauville-August '50|Art_Institute_of_Chicago|Prints and Drawings|1950
Fernand Léger|Figure Composition|Art_Institute_of_Chicago|Prints and Drawings|1942
Fernand Léger|Accordion Player|Art_Institute_of_Chicago|Prints and Drawings|1953
Fernand Léger|The Two Birds|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Fernand Léger|Composition in Blue|Art_Institute_of_Chicago|Modern Art|1921/27
Fernand Léger|Women and Birds|Art_Institute_of_Chicago|Prints and Drawings|1940
Fernand Léger|Still Life|Art_Institute_of_Chicago|Prints and Drawings|1917
Fernand Léger|Les saltimbanques|Art_Institute_of_Chicago|Prints and Drawings|1940
Fernand Léger|The Red Table|Art_Institute_of_Chicago|Modern Art|1920
Fernand Léger|Butterflies|Art_Institute_of_Chicago|Prints and Drawings|1948
Fernand Léger|The Vase|Art_Institute_of_Chicago|Prints and Drawings|1927
Fernand Léger|Great Black and Red Branch|Art_Institute_of_Chicago|Modern Art|1951
Fernand Léger|Study|Art_Institute_of_Chicago|Prints and Drawings|1919
Fernand Léger|Face and Flower|Art_Institute_of_Chicago|Prints and Drawings|1949
Fernand Léger|The Railway Crossing (Sketch)|Art_Institute_of_Chicago|Modern Art|1919
Fernand Léger|Still Life|Art_Institute_of_Chicago|Modern Art|1928
Fernand Léger|Bird|Art_Institute_of_Chicago|Prints and Drawings|1953
Fernand Léger|Woman with Butterflies|Art_Institute_of_Chicago|-|1943
Fernand Léger|The Divers|Art_Institute_of_Chicago|Prints and Drawings|1941
Fernand Léger|Divers on a Yellow Background|Art_Institute_of_Chicago|Modern Art|1941
Fernand Léger|Still Life on Red Background|Art_Institute_of_Chicago|-|1943
Fernand Léger|Composition with Statuette|Art_Institute_of_Chicago|Modern Art|1950
Fernand Léger|Untitled|Art_Institute_of_Chicago|Prints and Drawings|1943
Fernand Léger|Vase|Art_Institute_of_Chicago|-|1927–1928
Fernand Léger|The Divers|Art_Institute_of_Chicago|Prints and Drawings|1942
Fernand Léger|Viaduct|Art_Institute_of_Chicago|Prints and Drawings|1920
Fernand Léger|Acrobats|Art_Institute_of_Chicago|Prints and Drawings|1940
Fernand Léger|The Divers|Art_Institute_of_Chicago|Prints and Drawings|1942
Fernand Léger|The Divers|Art_Institute_of_Chicago|Prints and Drawings|1942
Fernand Léger|Reclining Woman|Art_Institute_of_Chicago|Modern Art|1922
Fernand Léger|Still Life|Art_Institute_of_Chicago|Modern Art|1926
Fernand Léger|Still Life on Round Table|Art_Institute_of_Chicago|Prints and Drawings|1920
Fernand Léger|Composition with Two Dancers|Art_Institute_of_Chicago|Prints and Drawings|1929/30, published 1959
Fernand Léger|"Study for ""The Ball Bearing"""|Art_Institute_of_Chicago|Prints and Drawings|1926
Fernand Léger|Paper Moons (Lunes en Papier)|Art_Institute_of_Chicago|Prints and Drawings|1921
Fernand Léger|Circus (Cirque)|Art_Institute_of_Chicago|Prints and Drawings|1950
Fernand Léger|The End of the World, Filmed by the Angel N.-D. (La Fin du Monde, Filmée par L'Ange N.-D.)|Art_Institute_of_Chicago|Prints and Drawings|1919
Fernand Léger|Composition/Three Women|Art_Institute_of_Chicago|Prints and Drawings|1922
Fernand Léger|Mechanical Forms|Art_Institute_of_Chicago|Prints and Drawings|1923
Fernand Léger|Composition with Two People|Art_Institute_of_Chicago|Prints and Drawings|1920
Franz Marc|Sleeping Shepherdess|Art_Institute_of_Chicago|Prints and Drawings|n.d.
Franz Marc|The Bewitched Mill|Art_Institute_of_Chicago|Modern Art|1913
Franz Marc|An Animal Legend|Art_Institute_of_Chicago|Prints and Drawings|1912
Franz Marc|Genesis I|Art_Institute_of_Chicago|Prints and Drawings|1914
Franz Marc|The Bull|Art_Institute_of_Chicago|Prints and Drawings|1912
Franz Marc|Horse|Art_Institute_of_Chicago|Prints and Drawings|1913
Joan Miró|Composition, from Album 13|Art_Institute_of_Chicago|Prints and Drawings|1948
Joan Miró|Personnages and Animals|Art_Institute_of_Chicago|Prints and Drawings|1950
Joan Miró|Personnage and Stars|Art_Institute_of_Chicago|Prints and Drawings|1950
Joan Miró|Portrait of Joaneta Obrador|Art_Institute_of_Chicago|Modern Art|1918
Joan Miró|Composition|Art_Institute_of_Chicago|Prints and Drawings|1958
Joan Miró|Untitled, plate 32 from the Barcelona series|Art_Institute_of_Chicago|Prints and Drawings|1939, published 1944
Joan Miró|Persons Haunted by a Bird|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|Stone|Art_Institute_of_Chicago|Modern Art|1955
Joan Miró|Man, Woman, and Bulls|Art_Institute_of_Chicago|Modern Art|1935
Joan Miró|Composition|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|Solar Bird|Art_Institute_of_Chicago|Modern Art|1966
Joan Miró|The Man with a Pipe|Art_Institute_of_Chicago|Prints and Drawings|1935
Joan Miró|Composition with Figures|Art_Institute_of_Chicago|Prints and Drawings|1932
Joan Miró|Homage to Helion|Art_Institute_of_Chicago|Prints and Drawings|1976
Joan Miró|The Giantess|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|The Kerosene Lamp|Art_Institute_of_Chicago|Prints and Drawings|1924
Joan Miró|42, Rue Blomet|Art_Institute_of_Chicago|Prints and Drawings|1977
Joan Miró|Daphnis and Chloe|Art_Institute_of_Chicago|Prints and Drawings|1933
Joan Miró|Untitled, plate one from Barcelona Series|Art_Institute_of_Chicago|Prints and Drawings|1939, published 1944
Joan Miró|Portfolio Box, from Constellations|Art_Institute_of_Chicago|Prints and Drawings|1959
Joan Miró|Solar Bird, Lunar Bird, Sparks|Art_Institute_of_Chicago|Prints and Drawings|1967
Joan Miró|The Empress|Art_Institute_of_Chicago|Prints and Drawings|1964
Joan Miró|Configuration|Art_Institute_of_Chicago|Prints and Drawings|1947
Joan Miró|Woman and Birds in Front of the Sun|Art_Institute_of_Chicago|Prints and Drawings|1942
Joan Miró|The Little Stringbean|Art_Institute_of_Chicago|Prints and Drawings|1978
Joan Miró|Painting|Art_Institute_of_Chicago|Modern Art|summer 1936
Joan Miró|Painting (Figures with Stars)|Art_Institute_of_Chicago|Modern Art|1933
Joan Miró|Ciphers and Constellations in Love with a Woman|Art_Institute_of_Chicago|Prints and Drawings|1941
Joan Miró|Composition with Figures|Art_Institute_of_Chicago|Prints and Drawings|1935
Joan Miró|Personnages on Black Ground|Art_Institute_of_Chicago|Prints and Drawings|1948
Joan Miró|Composition|Art_Institute_of_Chicago|Prints and Drawings|1953
Joan Miró|Pienture=Poésie|Art_Institute_of_Chicago|Prints and Drawings|1976
Joan Miró|Untitled, plate nine from The Barcelona Series|Art_Institute_of_Chicago|Prints and Drawings|1939, published 1944
Joan Miró|"Maquette for ""Miró's Chicago"""|Art_Institute_of_Chicago|Modern Art|1963
Joan Miró|The Philosophers I|Art_Institute_of_Chicago|Prints and Drawings|1958
Joan Miró|Plate seven, from Black and Red Series|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|Figure|Art_Institute_of_Chicago|Modern Art|1932
Joan Miró|The Two Philosophers|Art_Institute_of_Chicago|Modern Art|February 4–12, 1936
Joan Miró|Composition from Série III|Art_Institute_of_Chicago|Prints and Drawings|1953
Joan Miró|Composition|Art_Institute_of_Chicago|Prints and Drawings|1952
Joan Miró|La Main|Art_Institute_of_Chicago|Prints and Drawings|1953
Joan Miró|Exhibition Poster|Art_Institute_of_Chicago|Prints and Drawings|1948
Joan Miró|Personnages Dane un Jardin|Art_Institute_of_Chicago|Prints and Drawings|1951
Joan Miró|The Policeman|Art_Institute_of_Chicago|Modern Art|1925
Joan Miró|People, Birds, and Stars|Art_Institute_of_Chicago|Prints and Drawings|1942
Joan Miró|Untitled (Head)|Art_Institute_of_Chicago|Modern Art|1956
Joan Miró|Drawing - Collage|Art_Institute_of_Chicago|Prints and Drawings|August 30, 1933
Joan Miró|Standing Woman|Art_Institute_of_Chicago|Prints and Drawings|December 14, 1937
Joan Miró|Viticulture|Art_Institute_of_Chicago|Prints and Drawings|November 10, 1924
Joan Miró|Woman|Art_Institute_of_Chicago|Prints and Drawings|October 1934
Joan Miró|Painting (The Circus Horse)|Art_Institute_of_Chicago|Modern Art|1927
Joan Miró|Untitled|Art_Institute_of_Chicago|Prints and Drawings|1934
Joan Miró|Untitled, plate one from Album 13|Art_Institute_of_Chicago|Prints and Drawings|1948
Joan Miró|Two Personages in Love with a Woman|Art_Institute_of_Chicago|Modern Art|April 29–May 9, 1936
Joan Miró|Configuration|Art_Institute_of_Chicago|Prints and Drawings|1947
Joan Miró|Night Birds|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|Personage, Animals, Mountains|Art_Institute_of_Chicago|Prints and Drawings|1935
Joan Miró|Study|Art_Institute_of_Chicago|Prints and Drawings|1930
Joan Miró|Group of Personages|Art_Institute_of_Chicago|Prints and Drawings|1937
Joan Miró|Portrait of Miró|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|The Oar and the Wheel|Art_Institute_of_Chicago|Prints and Drawings|1960
Joan Miró|Untitled|Art_Institute_of_Chicago|Prints and Drawings|1947–48
Joan Miró|Untitled|Art_Institute_of_Chicago|Prints and Drawings|1947–48
Joan Miró|Untitled|Art_Institute_of_Chicago|Prints and Drawings|1947–48
Joan Miró|Plate Six, from Black and Red Series|Art_Institute_of_Chicago|Prints and Drawings|1938
Joan Miró|Untitled|Art_Institute_of_Chicago|Prints and Drawings|late July–early October 1929
Joan Miró|Foolproof (A Toute Épreuve)|Art_Institute_of_Chicago|Prints and Drawings|1958
Joan Miró|Speaking Alone (Parler Seul)|Art_Institute_of_Chicago|Prints and Drawings|1948–50
Joan Miró|The Anti-Head: The Despairing One (L’Antitête: Le Désespéranto)|Art_Institute_of_Chicago|Prints and Drawings|1949
Joan Miró|Portfolio Cover, from Constellations|Art_Institute_of_Chicago|Prints and Drawings|1959
Joan Miró|Composition with Foot|Art_Institute_of_Chicago|Prints and Drawings|May 1928
Joan Miró|Derrière le miroir (no. 14–15)|Art_Institute_of_Chicago|Ryerson and Burnham Libraries Special Collections|Paris: Aimé Maeght, 1948
Joan Miró|Lapidari|Art_Institute_of_Chicago|Prints and Drawings|1981
Edvard Munch|Herbert Esche's Daughter|Art_Institute_of_Chicago|Prints and Drawings|1905
Edvard Munch|Stéphane Mallarmé|Art_Institute_of_Chicago|Prints and Drawings|1897
Edvard Munch|Death and the Woman|Art_Institute_of_Chicago|Prints and Drawings|1894
Edvard Munch|Harpy|Art_Institute_of_Chicago|Prints and Drawings|1894
Edvard Munch|Consolation|Art_Institute_of_Chicago|Prints and Drawings|1894
Edvard Munch|Study of a Model|Art_Institute_of_Chicago|Prints and Drawings|1894
Edvard Munch|Women Bathing|Art_Institute_of_Chicago|Prints and Drawings|1895
Edvard Munch|Attraction II|Art_Institute_of_Chicago|Prints and Drawings|1895
Edvard Munch|Summernight. The Voice|Art_Institute_of_Chicago|Prints and Drawings|1894
Edvard Munch|Self-Portrait|Art_Institute_of_Chicago|Prints and Drawings|1895
Edvard Munch|The Scream|Art_Institute_of_Chicago|Prints and Drawings|1895
Edvard Munch|The Hands|Art_Institute_of_Chicago|Prints and Drawings|1895
Edvard Munch|Tingletangle|Art_Institute_of_Chicago|Prints and Drawings|1895
Edvard Munch|On the Waves of Love|Art_Institute_of_Chicago|Prints and Drawings|1896
Edvard Munch|Woman with Long Hair|Art_Institute_of_Chicago|Prints and Drawings|1896
Edvard Munch|Jealousy|Art_Institute_of_Chicago|Prints and Drawings|1896
Edvard Munch|Gunnar Heiberg|Art_Institute_of_Chicago|Prints and Drawings|1896, printed after 1906
Edvard Munch|Self-Portrait in Moonlight|Art_Institute_of_Chicago|Prints and Drawings|1904–06
